entryId,cefrLevel,unitNumber,expression,partOfSpeech,koreanMeaning,source
EN-B1-00930,B1,47,gardening,noun,정원 가꾸기,CEFRJ_1_5
EN-B1-00931,B1,47,garment,noun,의복,CEFRJ_1_5
EN-B1-00932,B1,47,gay,adjective,동성애자의,CEFRJ_1_5
EN-B1-00933,B1,47,gee,interjection,어머나,CEFRJ_1_5
EN-B1-00934,B1,47,gene,noun,유전자,CEFRJ_1_5
EN-B1-00935,B1,47,general,adjective,일반적인; 전반적인,CEFRJ_1_5
EN-B1-00936,B1,47,general,noun,장군,CEFRJ_1_5
EN-B1-00937,B1,47,generally,adverb,일반적으로; 대체로,CEFRJ_1_5
EN-B1-00938,B1,47,generate,verb,발생시키다; 생성하다,CEFRJ_1_5
EN-B1-00939,B1,47,generous,adjective,관대한; 너그러운,CEFRJ_1_5
EN-B1-00940,B1,47,genetic,adjective,유전적인,CEFRJ_1_5
EN-B1-00941,B1,48,genetically,adverb,유전적으로,CEFRJ_1_5
EN-B1-00942,B1,48,genetics,noun,유전학,CEFRJ_1_5
EN-B1-00943,B1,48,gentleman,noun,신사,CEFRJ_1_5
EN-B1-00944,B1,48,geographical,adjective,지리적인,CEFRJ_1_5
EN-B1-00945,B1,48,geography,noun,지리학,CEFRJ_1_5
EN-B1-00946,B1,48,geology,noun,지질학,CEFRJ_1_5
EN-B1-00947,B1,48,gesture,noun,몸짓; 제스처,CEFRJ_1_5
EN-B1-00948,B1,48,giant,adjective,거대한,CEFRJ_1_5
EN-B1-00949,B1,48,gifted,adjective,재능 있는,CEFRJ_1_5
EN-B1-00950,B1,48,giggle,noun,킥킥 웃음,CEFRJ_1_5
EN-B1-00951,B1,48,ginger,noun,생강,CEFRJ_1_5
EN-B1-00952,B1,48,giraffe,noun,기린,CEFRJ_1_5
EN-B1-00953,B1,48,glance,noun,흘긋 봄,CEFRJ_1_5
EN-B1-00954,B1,48,glance,verb,흘긋 보다,CEFRJ_1_5
EN-B1-00955,B1,48,glide,noun,미끄러짐; 활공,CEFRJ_1_5
EN-B1-00956,B1,48,glimpse,noun,언뜻 봄; 짧은 경험,CEFRJ_1_5
EN-B1-00957,B1,48,glint,noun,반짝임,CEFRJ_1_5
EN-B1-00958,B1,48,global,adjective,세계적인; 전반적인,CEFRJ_1_5
EN-B1-00959,B1,48,glorious,adjective,영광스러운; 아주 멋진,CEFRJ_1_5
EN-B1-00960,B1,48,glory,noun,영광,CEFRJ_1_5
EN-B1-00961,B1,49,go,noun,시도; 차례,CEFRJ_1_5
EN-B1-00962,B1,49,goalkeeper,noun,골키퍼,CEFRJ_1_5
EN-B1-00963,B1,49,goddess,noun,여신,CEFRJ_1_5
EN-B1-00964,B1,49,golfer,noun,골프 선수,CEFRJ_1_5
EN-B1-00965,B1,49,goodness,interjection,세상에,CEFRJ_1_5
EN-B1-00966,B1,49,goods,noun,상품; 물품,CEFRJ_1_5
EN-B1-00967,B1,49,gorgeous,adjective,아주 멋진; 화려한,CEFRJ_1_5
EN-B1-00968,B1,49,gorilla,noun,고릴라,CEFRJ_1_5
EN-B1-00969,B1,49,gossip,noun,험담; 소문,CEFRJ_1_5
EN-B1-00970,B1,49,govern,verb,통치하다; 지배하다,CEFRJ_1_5
EN-B1-00971,B1,49,governor,noun,주지사; 총독,CEFRJ_1_5
EN-B1-00972,B1,49,gown,noun,드레스; 가운,CEFRJ_1_5
EN-B1-00973,B1,49,grab,verb,붙잡다; 움켜쥐다,CEFRJ_1_5
EN-B1-00974,B1,49,graceful,adjective,우아한,CEFRJ_1_5
EN-B1-00975,B1,49,graduate,noun,졸업생,CEFRJ_1_5
EN-B1-00976,B1,49,graduation,noun,졸업,CEFRJ_1_5
EN-B1-00977,B1,49,grant,noun,보조금; 승인,CEFRJ_1_5
EN-B1-00978,B1,49,grant,verb,승인하다; 주다,CEFRJ_1_5
EN-B1-00979,B1,49,graph,noun,그래프,CEFRJ_1_5
EN-B1-00980,B1,49,graphic,adjective,생생한; 그래픽의,CEFRJ_1_5
EN-B1-00981,B1,50,graphics,noun,그래픽,CEFRJ_1_5
EN-B1-00982,B1,50,gratitude,noun,감사,CEFRJ_1_5
EN-B1-00983,B1,50,grave,noun,무덤,CEFRJ_1_5
EN-B1-00984,B1,50,gravy,noun,그레이비 소스,CEFRJ_1_5
EN-B1-00985,B1,50,greenhouse,noun,온실,CEFRJ_1_5
EN-B1-00986,B1,50,greeting,noun,인사,CEFRJ_1_5
EN-B1-00987,B1,50,grill,noun,그릴; 석쇠,CEFRJ_1_5
EN-B1-00988,B1,50,grill,verb,그릴에 굽다,CEFRJ_1_5
EN-B1-00989,B1,50,groom,noun,신랑,CEFRJ_1_5
EN-B1-00990,B1,50,ground floor,noun,1층,CEFRJ_1_5
EN-B1-00991,B1,50,group,verb,분류하다,CEFRJ_1_5
EN-B1-00992,B1,50,grouping,noun,분류,CEFRJ_1_5
EN-B1-00993,B1,50,growth,noun,성장; 증가,CEFRJ_1_5
EN-B1-00994,B1,50,guarantee,noun,보증; 보증서,CEFRJ_1_5
EN-B1-00995,B1,50,guess,noun,추측,CEFRJ_1_5
EN-B1-00996,B1,50,guidance,noun,지도; 안내,CEFRJ_1_5
EN-B1-00997,B1,50,guide,noun,안내서; 가이드,CEFRJ_1_5
EN-B1-00998,B1,50,guide,verb,안내하다; 이끌다,CEFRJ_1_5
EN-B1-00999,B1,50,guilt,noun,죄책감,CEFRJ_1_5
EN-B1-01000,B1,50,guilty,adjective,유죄의; 죄책감이 드는,CEFRJ_1_5
EN-B1-01001,B1,51,guitarist,noun,기타 연주자,CEFRJ_1_5
EN-B1-01002,B1,51,gym,noun,체육관,CEFRJ_1_5
EN-B1-01003,B1,51,gymnastics,noun,체조,CEFRJ_1_5
EN-B1-01004,B1,51,habitat,noun,서식지,CEFRJ_1_5
EN-B1-01005,B1,51,hairdresser,noun,미용사,CEFRJ_1_5
EN-B1-01006,B1,51,hairdryer,noun,헤어드라이어,CEFRJ_1_5
EN-B1-01007,B1,51,half,adverb,반쯤,CEFRJ_1_5
EN-B1-01008,B1,51,hammer,noun,망치,CEFRJ_1_5
EN-B1-01009,B1,51,handball,noun,핸드볼,CEFRJ_1_5
EN-B1-01010,B1,51,hand-held,adjective,휴대용의,CEFRJ_1_5
EN-B1-01011,B1,51,handkerchief,noun,손수건,CEFRJ_1_5
EN-B1-01012,B1,51,handle,verb,다루다; 처리하다,CEFRJ_1_5
EN-B1-01013,B1,51,handshake,noun,악수,CEFRJ_1_5
EN-B1-01014,B1,51,handwriting,noun,필체,CEFRJ_1_5
EN-B1-01015,B1,51,handy,adjective,유용한; 편리한,CEFRJ_1_5
EN-B1-01016,B1,51,hang,verb,걸다; 매달리다,CEFRJ_1_5
EN-B1-01017,B1,51,hanging,adjective,매달린,CEFRJ_1_5
EN-B1-01018,B1,51,harbor/harbour,noun,항구,CEFRJ_1_5
EN-B1-01019,B1,51,hardship,noun,고난,CEFRJ_1_5
EN-B1-01020,B1,51,hard-working,adjective,근면한,CEFRJ_1_5
EN-B1-01021,B1,52,harness,noun,마구; 안전벨트,CEFRJ_1_5
EN-B1-01022,B1,52,hasty,adjective,성급한,CEFRJ_1_5
EN-B1-01023,B1,52,hatch,noun,부화; 출입구,CEFRJ_1_5
EN-B1-01024,B1,52,hate,noun,증오,CEFRJ_1_5
EN-B1-01025,B1,52,hatred,noun,증오심,CEFRJ_1_5
EN-B1-01026,B1,52,haunt,noun,자주 가는 곳; 유령이 나오는 곳,CEFRJ_1_5
EN-B1-01027,B1,52,haven,noun,안식처; 피난처,CEFRJ_1_5
EN-B1-01028,B1,52,hazard,noun,위험(요소),CEFRJ_1_5
EN-B1-01029,B1,52,headline,noun,신문 기사 제목; 주요 뉴스,CEFRJ_1_5
EN-B1-01030,B1,52,heal,verb,치유되다; 낫다,CEFRJ_1_5
EN-B1-01031,B1,52,healing,adjective,치유의; 회복시키는,CEFRJ_1_5
EN-B1-01032,B1,52,hearing,noun,청력; 청문회,CEFRJ_1_5
EN-B1-01033,B1,52,heart attack,noun,심장마비,CEFRJ_1_5
EN-B1-01034,B1,52,hearted,adjective,~한 마음을 가진,CEFRJ_1_5
EN-B1-01035,B1,52,hearty,adjective,진심 어린; 활기찬,CEFRJ_1_5
EN-B1-01036,B1,52,heat,verb,데우다; 가열하다,CEFRJ_1_5
EN-B1-01037,B1,52,heater,noun,난로; 히터,CEFRJ_1_5
EN-B1-01038,B1,52,heaven,noun,천국; 하늘,CEFRJ_1_5
EN-B1-01039,B1,52,heavenly,adjective,천상의; 아주 멋진,CEFRJ_1_5
EN-B1-01040,B1,52,heel,noun,발뒤꿈치; 구두 굽,CEFRJ_1_5
EN-B1-01041,B1,53,height,noun,높이; 키,CEFRJ_1_5
EN-B1-01042,B1,53,helmet,noun,헬멧; 안전모,CEFRJ_1_5
EN-B1-01043,B1,53,helpless,adjective,무력한; 스스로 할 수 없는,CEFRJ_1_5
EN-B1-01044,B1,53,herd,noun,무리; 떼,CEFRJ_1_5
EN-B1-01045,B1,53,hesitate,verb,주저하다; 망설이다,CEFRJ_1_5
EN-B1-01046,B1,53,hidden,adjective,숨겨진; 비밀의,CEFRJ_1_5
EN-B1-01047,B1,53,highlight,verb,강조하다; 하이라이트를 보여주다,CEFRJ_1_5
EN-B1-01048,B1,53,highly,adverb,매우; 고도로,CEFRJ_1_5
EN-B1-01049,B1,53,hip,noun,엉덩이,CEFRJ_1_5
EN-B1-01050,B1,53,hire,verb,고용하다; 빌리다,CEFRJ_1_5
EN-B1-01051,B1,53,historian,noun,역사가,CEFRJ_1_5
EN-B1-01052,B1,53,historic,adjective,역사적으로 중요한,CEFRJ_1_5
EN-B1-01053,B1,53,historical,adjective,역사의; 역사적인,CEFRJ_1_5
EN-B1-01054,B1,53,hit,noun,히트작; 타격,CEFRJ_1_5
EN-B1-01055,B1,53,HIV,noun,인체면역결핍바이러스,CEFRJ_1_5
EN-B1-01056,B1,53,holy,adjective,신성한; 경건한,CEFRJ_1_5
EN-B1-01057,B1,53,homeless,adjective,노숙자의; 집이 없는,CEFRJ_1_5
EN-B1-01058,B1,53,honest,adjective,정직한; 솔직한,CEFRJ_1_5
EN-B1-01059,B1,53,honestly,adverb,솔직히,CEFRJ_1_5
EN-B1-01060,B1,53,honesty,noun,정직; 솔직함,CEFRJ_1_5
EN-B1-01061,B1,54,honeymoon,noun,신혼여행,CEFRJ_1_5
EN-B1-01062,B1,54,hop,noun,한 발로 뛰기; 짧은 여행,CEFRJ_1_5
EN-B1-01063,B1,54,hope,verb,희망하다; 바라다,CEFRJ_1_5
EN-B1-01064,B1,54,hopeful,adjective,희망에 찬; 기대하는,CEFRJ_1_5
EN-B1-01065,B1,54,hopefully,adverb,바라건대; 희망을 가지고,CEFRJ_1_5
EN-B1-01066,B1,54,hopeless,adjective,희망 없는; 절망적인,CEFRJ_1_5
EN-B1-01067,B1,54,horizon,noun,수평선; 지평선,CEFRJ_1_5
EN-B1-01068,B1,54,horn,noun,뿔; 경적,CEFRJ_1_5
EN-B1-01069,B1,54,horrible,adjective,끔찍한; 지독한,CEFRJ_1_5
EN-B1-01070,B1,54,horrify,verb,공포에 떨게 하다; 소름 끼치게 하다,CEFRJ_1_5
EN-B1-01071,B1,54,hostel,noun,호스텔; 유스호스텔,CEFRJ_1_5
EN-B1-01072,B1,54,household,noun,가구; 세대,CEFRJ_1_5
EN-B1-01073,B1,54,housework,noun,집안일,CEFRJ_1_5
EN-B1-01074,B1,54,huge,adjective,거대한; 막대한,CEFRJ_1_5
EN-B1-01075,B1,54,human,noun,사람; 인간,CEFRJ_1_5
EN-B1-01076,B1,54,humanity,noun,인류; 인간성,CEFRJ_1_5
EN-B1-01077,B1,54,humid,adjective,습한,CEFRJ_1_5
EN-B1-01078,B1,54,humor/humour,noun,유머; 해학,CEFRJ_1_5
EN-B1-01079,B1,54,humorous,adjective,유머러스한; 재미있는,CEFRJ_1_5
EN-B1-01080,B1,54,hunger,noun,배고픔; 기아,CEFRJ_1_5
EN-B1-01081,B1,55,hunt,noun,사냥; 추적,CEFRJ_1_5
EN-B1-01082,B1,55,hunt,verb,사냥하다; 추적하다,CEFRJ_1_5
EN-B1-01083,B1,55,hurriedly,adverb,서둘러; 급히,CEFRJ_1_5
EN-B1-01084,B1,55,hurt,adjective,다친; 아픈,CEFRJ_1_5
EN-B1-01085,B1,55,hut,noun,오두막; 움막,CEFRJ_1_5
EN-B1-01086,B1,55,ice hockey,noun,아이스하키,CEFRJ_1_5
EN-B1-01087,B1,55,ice skating,noun,스케이트 타기,CEFRJ_1_5
EN-B1-01088,B1,55,identity,noun,신원; 정체성,CEFRJ_1_5
EN-B1-01089,B1,55,identity card,noun,신분증,CEFRJ_1_5
EN-B1-01090,B1,55,idiom,noun,관용구; 숙어,CEFRJ_1_5
EN-B1-01091,B1,55,idol,noun,우상,CEFRJ_1_5
EN-B1-01092,B1,55,ignore,verb,무시하다; 모르는 체하다,CEFRJ_1_5
EN-B1-01093,B1,55,illegally,adverb,불법적으로,CEFRJ_1_5
EN-B1-01094,B1,55,illness,noun,질병; 아픔,CEFRJ_1_5
EN-B1-01095,B1,55,illuminate,verb,비추다; 밝히다,CEFRJ_1_5
EN-B1-01096,B1,55,imaginary,adjective,상상의; 가상의,CEFRJ_1_5
EN-B1-01097,B1,55,imitate,verb,모방하다; 흉내 내다,CEFRJ_1_5
EN-B1-01098,B1,55,immediate,adjective,즉각적인; 당면한,CEFRJ_1_5
EN-B1-01099,B1,55,immediately,adverb,즉시; 곧바로,CEFRJ_1_5
EN-B1-01100,B1,55,immigrate,verb,이주해 오다; 이민 오다,CEFRJ_1_5
EN-B1-01101,B1,56,immigration,noun,이민; 이주,CEFRJ_1_5
EN-B1-01102,B1,56,impair,verb,손상시키다; 약화시키다,CEFRJ_1_5
EN-B1-01103,B1,56,impression,noun,인상; 느낌,CEFRJ_1_5
EN-B1-01104,B1,56,impressive,adjective,인상적인; 감명 깊은,CEFRJ_1_5
EN-B1-01105,B1,56,improper,adjective,부적절한; 부적당한,CEFRJ_1_5
EN-B1-01106,B1,56,improvement,noun,개선; 향상,CEFRJ_1_5
EN-B1-01107,B1,56,incident,noun,사건; 사고,CEFRJ_1_5
EN-B1-01108,B1,56,including,preposition,~을 포함하여,CEFRJ_1_5
EN-B1-01109,B1,56,income,noun,소득; 수입,CEFRJ_1_5
EN-B1-01110,B1,56,inconvenient,adjective,불편한,CEFRJ_1_5
EN-B1-01111,B1,56,incorrect,adjective,부정확한; 틀린,CEFRJ_1_5
EN-B1-01112,B1,56,increase,noun,증가; 인상,CEFRJ_1_5
EN-B1-01113,B1,56,increasingly,adverb,점점 더; 갈수록,CEFRJ_1_5
EN-B1-01114,B1,56,incredible,adjective,믿을 수 없는; 엄청난,CEFRJ_1_5
EN-B1-01115,B1,56,incredibly,adverb,믿을 수 없을 정도로; 매우,CEFRJ_1_5
EN-B1-01116,B1,56,indefinite article,noun,부정관사,CEFRJ_1_5
EN-B1-01117,B1,56,independent,adjective,독립적인,CEFRJ_1_5
EN-B1-01118,B1,56,indirect,adjective,간접적인,CEFRJ_1_5
EN-B1-01119,B1,56,indirectly,adverb,간접적으로,CEFRJ_1_5
EN-B1-01120,B1,56,individual,adjective,개별적인; 개인의,CEFRJ_1_5
EN-B1-01121,B1,57,indoors,adverb,실내에서,CEFRJ_1_5
EN-B1-01122,B1,57,industrial,adjective,산업의; 공업의,CEFRJ_1_5
EN-B1-01123,B1,57,industry,noun,산업; 업계,CEFRJ_1_5
EN-B1-01124,B1,57,inevitable,adjective,불가피한; 피할 수 없는,CEFRJ_1_5
EN-B1-01125,B1,57,infection,noun,감염; 전염병,CEFRJ_1_5
EN-B1-01126,B1,57,infinitive,noun,부정사,CEFRJ_1_5
EN-B1-01127,B1,57,inform,verb,"알리다, 정보를 주다",CEFRJ_1_5
EN-B1-01128,B1,57,informative,adjective,"유익한, 정보를 주는",CEFRJ_1_5
EN-B1-01129,B1,57,ingredient,noun,"재료, 성분",CEFRJ_1_5
EN-B1-01130,B1,57,inhabitant,noun,"주민, 거주자",CEFRJ_1_5
EN-B1-01131,B1,57,inhale,verb,"들이마시다, 흡입하다",CEFRJ_1_5
EN-B1-01132,B1,57,initial,noun,"머리글자, 이니셜",CEFRJ_1_5
EN-B1-01133,B1,57,initially,adverb,"처음에, 초기에",CEFRJ_1_5
EN-B1-01134,B1,57,inject,verb,"주사하다, 주입하다",CEFRJ_1_5
EN-B1-01135,B1,57,injury,noun,"부상, 상처",CEFRJ_1_5
EN-B1-01136,B1,57,ink,noun,잉크,CEFRJ_1_5
EN-B1-01137,B1,57,innermost,adjective,"가장 안쪽의, 가장 깊은",CEFRJ_1_5
EN-B1-01138,B1,57,innocent,adjective,"결백한, 무죄인",CEFRJ_1_5
EN-B1-01139,B1,57,innovator,noun,혁신가,CEFRJ_1_5
EN-B1-01140,B1,57,inquiry/enquiry,noun,"문의, 조사",CEFRJ_1_5
EN-B1-01141,B1,58,insane,adjective,"제정신이 아닌, 미친",CEFRJ_1_5
EN-B1-01142,B1,58,inscribe,verb,"새기다, 적다",CEFRJ_1_5
EN-B1-01143,B1,58,inscription,noun,"비문, 새겨진 글",CEFRJ_1_5
EN-B1-01144,B1,58,insight,noun,"통찰력, 이해",CEFRJ_1_5
EN-B1-01145,B1,58,insist,verb,"고집하다, 주장하다",CEFRJ_1_5
EN-B1-01146,B1,58,inspection,noun,"점검, 검사",CEFRJ_1_5
EN-B1-01147,B1,58,inspire,verb,"영감을 주다, 고무하다",CEFRJ_1_5
EN-B1-01148,B1,58,install/instal,verb,설치하다,CEFRJ_1_5
EN-B1-01149,B1,58,instance,noun,"사례, 경우",CEFRJ_1_5
EN-B1-01150,B1,58,instead of,preposition,~대신에,CEFRJ_1_5
EN-B1-01151,B1,58,institute,noun,"기관, 협회",CEFRJ_1_5
EN-B1-01152,B1,58,instruction,noun,"설명, 지시",CEFRJ_1_5
EN-B1-01153,B1,58,instructor,noun,"강사, 지도자",CEFRJ_1_5
EN-B1-01154,B1,58,insurance,noun,보험,CEFRJ_1_5
EN-B1-01155,B1,58,intend,verb,"의도하다, 작정하다",CEFRJ_1_5
EN-B1-01156,B1,58,intense,adjective,"강렬한, 극심한",CEFRJ_1_5
EN-B1-01157,B1,58,intensive,adjective,집중적인,CEFRJ_1_5
EN-B1-01158,B1,58,intention,noun,"의도, 목적",CEFRJ_1_5
EN-B1-01159,B1,58,intentionally,adverb,"의도적으로, 고의로",CEFRJ_1_5
EN-B1-01160,B1,58,interact,verb,"상호작용하다, 소통하다",CEFRJ_1_5
EN-B1-01161,B1,59,interaction,noun,상호작용,CEFRJ_1_5
EN-B1-01162,B1,59,interest,verb,"관심을 끌다, 흥미를 보이다",CEFRJ_1_5
EN-B1-01163,B1,59,intermediate,adjective,"중급의, 중간의",CEFRJ_1_5
EN-B1-01164,B1,59,intermission,noun,중간 휴식 시간,CEFRJ_1_5
EN-B1-01165,B1,59,internal,adjective,"내부의, 체내의",CEFRJ_1_5
EN-B1-01166,B1,59,internationally,adverb,국제적으로,CEFRJ_1_5
EN-B1-01167,B1,59,interrupt,verb,"방해하다, 중단시키다",CEFRJ_1_5
EN-B1-01168,B1,59,interval,noun,"간격, 사이",CEFRJ_1_5
EN-B1-01169,B1,59,interview,verb,"면접하다, 인터뷰하다",CEFRJ_1_5
EN-B1-01170,B1,59,interviewee,noun,면접 대상자,CEFRJ_1_5
EN-B1-01171,B1,59,introduction,noun,"도입, 소개",CEFRJ_1_5
EN-B1-01172,B1,59,invasion,noun,"침략, 침공",CEFRJ_1_5
EN-B1-01173,B1,59,invest,verb,투자하다,CEFRJ_1_5
EN-B1-01174,B1,59,investigation,noun,"조사, 수사",CEFRJ_1_5
EN-B1-01175,B1,59,invitation,noun,"초대, 초대장",CEFRJ_1_5
EN-B1-01176,B1,59,involuntarily,adverb,"무의식적으로, 본의 아니게",CEFRJ_1_5
EN-B1-01177,B1,59,involve,verb,"포함하다, 수반하다",CEFRJ_1_5
EN-B1-01178,B1,59,involved,adjective,"관련된, 연루된",CEFRJ_1_5
EN-B1-01179,B1,59,iron,noun,"철, 다리미",CEFRJ_1_5
EN-B1-01180,B1,59,iron,verb,다림질하다,CEFRJ_1_5
EN-B1-01181,B1,60,ironing,noun,다림질,CEFRJ_1_5
EN-B1-01182,B1,60,irregular,adjective,불규칙한,CEFRJ_1_5
EN-B1-01183,B1,60,irritate,verb,짜증나게 하다,CEFRJ_1_5
EN-B1-01184,B1,60,isle,noun,섬,CEFRJ_1_5
EN-B1-01185,B1,60,isolation,noun,"고립, 분리",CEFRJ_1_5
EN-B1-01186,B1,60,ivory,noun,상아,CEFRJ_1_5
EN-B1-01187,B1,60,jade,noun,옥,CEFRJ_1_5
EN-B1-01188,B1,60,jail/gaol,noun,감옥,CEFRJ_1_5
EN-B1-01189,B1,60,jar,noun,"병, 단지",CEFRJ_1_5
EN-B1-01190,B1,60,jazz,noun,재즈,CEFRJ_1_5
EN-B1-01191,B1,60,jealous,adjective,"질투하는, 시기하는",CEFRJ_1_5
EN-B1-01192,B1,60,jewel,noun,보석,CEFRJ_1_5
EN-B1-01193,B1,60,jog,verb,조깅하다,CEFRJ_1_5
EN-B1-01194,B1,60,jogging,noun,조깅,CEFRJ_1_5
EN-B1-01195,B1,60,joint,adjective,"공동의, 합동의",CEFRJ_1_5
EN-B1-01196,B1,60,joke,verb,농담하다,CEFRJ_1_5
EN-B1-01197,B1,60,journal,noun,"일기, 저널, 잡지",CEFRJ_1_5
EN-B1-01198,B1,60,journalist,noun,"기자, 언론인",CEFRJ_1_5
EN-B1-01199,B1,60,judge,noun,"판사, 심판",CEFRJ_1_5
EN-B1-01200,B1,60,judgment/judgement,noun,"판단, 심판",CEFRJ_1_5
EN-B1-01201,B1,61,jug,noun,"물주전자, 항아리",CEFRJ_1_5
EN-B1-01202,B1,61,juicy,adjective,"즙이 많은, 흥미로운",CEFRJ_1_5
EN-B1-01203,B1,61,jumper,noun,"스웨터, 점퍼",CEFRJ_1_5
EN-B1-01204,B1,61,jungle,noun,"밀림, 정글",CEFRJ_1_5
EN-B1-01205,B1,61,justice,noun,"정의, 공정성",CEFRJ_1_5
EN-B1-01206,B1,61,kettle,noun,주전자,CEFRJ_1_5
EN-B1-01207,B1,61,keyboard,noun,"키보드, 자판",CEFRJ_1_5
EN-B1-01208,B1,61,kid,verb,"농담하다, 놀리다",CEFRJ_1_5
EN-B1-01209,B1,61,killing,noun,살인,CEFRJ_1_5
EN-B1-01210,B1,61,kindly,adverb,친절하게,CEFRJ_1_5
EN-B1-01211,B1,61,kindness,noun,"친절, 다정함",CEFRJ_1_5
EN-B1-01212,B1,61,kiss,verb,키스하다,CEFRJ_1_5
EN-B1-01213,B1,61,kitten,noun,새끼 고양이,CEFRJ_1_5
EN-B1-01214,B1,61,knit,verb,"뜨개질하다, 짜다",CEFRJ_1_5
EN-B1-01215,B1,61,knock,verb,"두드리다, 노크하다",CEFRJ_1_5
EN-B1-01216,B1,61,lab,noun,실험실,CEFRJ_1_5
EN-B1-01217,B1,61,laboratory,noun,"실험실, 연구소",CEFRJ_1_5
EN-B1-01218,B1,61,ladder,noun,사다리,CEFRJ_1_5
EN-B1-01219,B1,61,lamb,noun,"어린 양, 양고기",CEFRJ_1_5
EN-B1-01220,B1,61,land,noun,"땅, 육지",CEFRJ_1_5
EN-B1-01221,B1,62,landlord,noun,"집주인, 임대주",CEFRJ_1_5
EN-B1-01222,B1,62,largely,adverb,"대체로, 주로",CEFRJ_1_5
EN-B1-01223,B1,62,last,adverb,마지막으로,CEFRJ_1_5
EN-B1-01224,B1,62,last,verb,지속하다,CEFRJ_1_5
EN-B1-01225,B1,62,lasting,adjective,"지속되는, 오래가는",CEFRJ_1_5
EN-B1-01226,B1,62,latecomer,noun,늦게 온 사람,CEFRJ_1_5
EN-B1-01227,B1,62,lately,adverb,최근에,CEFRJ_1_5
EN-B1-01228,B1,62,laugh,noun,웃음; 웃음거리,CEFRJ_1_5
EN-B1-01229,B1,62,laughter,noun,웃음,CEFRJ_1_5
EN-B1-01230,B1,62,launch,verb,시작하다; 출시하다; 발사하다,CEFRJ_1_5
EN-B1-01231,B1,62,lawful,adjective,합법적인,CEFRJ_1_5
EN-B1-01232,B1,62,lay,verb,놓다; 두다,CEFRJ_1_5
EN-B1-01233,B1,62,layer,noun,층; 겹,CEFRJ_1_5
EN-B1-01234,B1,62,lead,adjective,주요한; 선두의; 주연의,CEFRJ_1_5
EN-B1-01235,B1,62,lead,verb,이끌다; 안내하다,CEFRJ_1_5
EN-B1-01236,B1,62,leadership,noun,지도력; 리더십,CEFRJ_1_5
EN-B1-01237,B1,62,leading,adjective,주요한; 선두의,CEFRJ_1_5
EN-B1-01238,B1,62,league,noun,연맹; 리그,CEFRJ_1_5
EN-B1-01239,B1,62,lean,adjective,기름기 없는; 마른,CEFRJ_1_5
EN-B1-01240,B1,62,leap,verb,껑충 뛰다,CEFRJ_1_5
EN-B1-01241,B1,63,least,adverb,가장 적게; 최소한,CEFRJ_1_5
EN-B1-01242,B1,63,leave,noun,휴가,CEFRJ_1_5
EN-B1-01243,B1,63,lecture,noun,강의,CEFRJ_1_5
EN-B1-01244,B1,63,legal,adjective,법률의; 합법적인,CEFRJ_1_5
EN-B1-01245,B1,63,legally,adverb,법률상; 합법적으로,CEFRJ_1_5
EN-B1-01246,B1,63,length,noun,길이,CEFRJ_1_5
EN-B1-01247,B1,63,lessen,verb,줄이다; 완화하다,CEFRJ_1_5
EN-B1-01248,B1,63,lettuce,noun,상추,CEFRJ_1_5
EN-B1-01249,B1,63,level,adjective,평평한; 수평의,CEFRJ_1_5
EN-B1-01250,B1,63,liar,noun,거짓말쟁이,CEFRJ_1_5
EN-B1-01251,B1,63,liberate,verb,해방하다; 자유롭게 하다,CEFRJ_1_5
EN-B1-01252,B1,63,liberation,noun,해방; 석방,CEFRJ_1_5
EN-B1-01253,B1,63,librarian,noun,사서,CEFRJ_1_5
EN-B1-01254,B1,63,lie,noun,거짓말,CEFRJ_1_5
EN-B1-01255,B1,63,lifeguard,noun,인명 구조원,CEFRJ_1_5
EN-B1-01256,B1,63,lifelong,adjective,평생의,CEFRJ_1_5
EN-B1-01257,B1,63,lift,noun,승강기; 태워주기,CEFRJ_1_5
EN-B1-01258,B1,63,lift,verb,들어 올리다,CEFRJ_1_5
EN-B1-01259,B1,63,light,verb,불을 붙이다,CEFRJ_1_5
EN-B1-01260,B1,63,lighter,noun,라이터,CEFRJ_1_5
EN-B1-01261,B1,64,lightly,adverb,가볍게,CEFRJ_1_5
EN-B1-01262,B1,64,lightning,noun,번개,CEFRJ_1_5
EN-B1-01263,B1,64,like,conjunction,~처럼; ~와 같이,CEFRJ_1_5
EN-B1-01264,B1,64,likeness,noun,닮음; 초상,CEFRJ_1_5
EN-B1-01265,B1,64,limit,noun,한계; 제한,CEFRJ_1_5
EN-B1-01266,B1,64,limit,verb,제한하다,CEFRJ_1_5
EN-B1-01267,B1,64,limitation,noun,제한; 한계,CEFRJ_1_5
EN-B1-01268,B1,64,limited,adjective,제한된,CEFRJ_1_5
EN-B1-01269,B1,64,limp,verb,절뚝거리다,CEFRJ_1_5
EN-B1-01270,B1,64,link,noun,연결; 관계,CEFRJ_1_5
EN-B1-01271,B1,64,link,verb,연결하다,CEFRJ_1_5
EN-B1-01272,B1,64,liquid,adjective,액체의,CEFRJ_1_5
EN-B1-01273,B1,64,liquid,noun,액체,CEFRJ_1_5
EN-B1-01274,B1,64,literary,adjective,문학의,CEFRJ_1_5
EN-B1-01275,B1,64,literature,noun,문학,CEFRJ_1_5
EN-B1-01276,B1,64,little,determiner,거의 없는,CEFRJ_1_5
